list(
nObs=960,
Y=structure(.Data=c(
105,1,1,8,0,
106,3,1,8,0,
106,2,1,8,1,
106,1,1,8,0,
107,3,1,8,0,
107,2,1,8,0,
107,1,1,8,0,
108,3,1,8,0,
108,2,1,8,0,
108,1,1,8,0,
109,3,1,8,0,
109,2,1,8,0,
109,1,1,8,0,
110,3,2,0,1,
110,2,2,0,0,
110,1,2,0,0,
111,3,2,0,1,
111,2,2,0,1,
111,1,2,0,1,
112,3,2,0,1,
112,2,2,0,1,
112,1,2,0,1,
113,3,2,0,1,
113,2,2,0,1,
113,1,2,0,0,
114,3,2,0,1,
114,2,2,0,1,
114,1,2,0,0,
115,3,2,0,1,
115,2,2,0,1,
115,1,2,0,1,
116,3,2,0,1,
116,2,2,0,1,
116,1,2,0,1,
117,3,2,0,1,
117,2,2,0,1,
117,1,2,0,0,
118,3,2,0,1,
118,2,2,0,1,
118,1,2,0,1,
119,3,3,0,1,
119,1,3,0,0,
120,3,3,0,1,
120,1,3,0,0,
121,3,3,0,1,
121,1,3,0,0,
122,3,3,0,1,
122,1,3,0,0,
123,3,3,0,1,
123,1,3,0,0,
124,3,3,0,1,
124,1,3,0,0,
125,3,3,0,1,
125,1,3,0,0,
126,3,2,0,1,
126,2,2,0,1,
126,1,2,0,1,
127,3,2,0,1,
127,2,2,0,1,
127,1,2,0,0,
128,3,2,0,1,
128,2,2,0,1,
128,1,2,0,1,
129,3,2,0,1,
129,2,2,0,1,
129,1,2,0,1,
130,3,2,0,1,
130,2,2,0,1,
130,1,2,0,0,
131,3,2,0,1,
131,2,2,0,1,
131,1,2,0,1,
132,3,3,0,1,
132,2,3,0,0,
132,1,3,0,0,
133,3,3,0,1,
133,2,3,0,0,
133,1,3,0,0,
134,3,3,0,1,
134,2,3,0,0,
134,1,3,0,0,
135,3,3,0,1,
135,2,3,0,0,
135,1,3,0,0,
136,3,3,0,1,
136,2,3,0,0,
136,1,3,0,0,
137,3,3,0,1,
137,2,3,0,0,
137,1,3,0,0,
138,3,3,0,1,
138,2,3,0,0,
138,1,3,0,0,
139,3,2,4,0,
139,2,2,4,0,
139,1,2,4,0,
140,3,2,4,1,
140,2,2,4,1,
140,1,2,4,1,
141,3,2,4,1,
141,2,2,4,1,
141,1,2,4,1,
142,3,2,4,0,
142,2,2,4,0,
142,1,2,4,0,
143,3,2,4,1,
143,2,2,4,0,
143,1,2,4,1,
144,3,2,4,1,
144,2,2,4,0,
144,1,2,4,1,
145,3,2,4,0,
145,2,2,4,0,
145,1,2,4,0,
146,3,2,4,1,
146,2,2,4,0,
146,1,2,4,1,
147,3,2,4,0,
147,2,2,4,1,
147,1,2,4,1,
148,3,2,4,0,
148,2,2,4,1,
148,1,2,4,1,
149,3,2,4,0,
149,2,2,4,0,
149,1,2,4,1,
150,3,3,4,0,
150,2,3,4,0,
150,1,3,4,1,
151,3,3,4,0,
151,2,3,4,0,
151,1,3,4,0,
152,3,3,4,0,
152,2,3,4,0,
152,1,3,4,1,
153,3,3,4,0,
153,2,3,4,0,
153,1,3,4,0,
154,3,3,4,0,
154,2,3,4,0,
154,1,3,4,0,
155,3,3,4,0,
155,2,3,4,0,
155,1,3,4,0,
156,3,3,4,0,
156,2,3,4,0,
156,1,3,4,0,
157,3,3,4,0,
157,2,3,4,0,
157,1,3,4,0,
158,3,3,4,0,
158,2,3,4,0,
158,1,3,4,0,
159,3,3,4,0,
159,2,3,4,0,
159,1,3,4,1,
160,3,3,4,0,
160,2,3,4,0,
160,1,3,4,0,
161,3,2,4,0,
161,2,2,4,1,
161,1,2,4,1,
162,3,2,4,1,
162,2,2,4,1,
162,1,2,4,1,
163,3,2,4,1,
163,2,2,4,1,
163,1,2,4,1,
164,3,2,4,0,
164,2,2,4,1,
164,1,2,4,0,
165,3,2,4,0,
165,2,2,4,1,
165,1,2,4,1,
166,3,2,4,0,
166,2,2,4,0,
166,1,2,4,0,
167,3,3,4,0,
167,2,3,4,0,
167,1,3,4,0,
168,3,3,4,0,
168,2,3,4,0,
168,1,3,4,0,
169,3,3,4,0,
169,2,3,4,0,
169,1,3,4,0,
170,3,3,4,0,
170,2,3,4,0,
170,1,3,4,0,
171,3,3,4,0,
171,2,3,4,0,
171,1,3,4,0,
172,3,2,8,0,
172,2,2,8,0,
172,1,2,8,0,
173,3,2,8,0,
173,2,2,8,0,
173,1,2,8,0,
174,3,2,8,1,
174,2,2,8,1,
174,1,2,8,0,
175,3,2,8,0,
175,2,2,8,1,
175,1,2,8,1,
176,3,2,8,1,
176,2,2,8,0,
176,1,2,8,0,
177,3,2,8,1,
177,2,2,8,0,
177,1,2,8,0,
178,3,2,8,1,
178,2,2,8,1,
178,1,2,8,0,
179,3,2,8,1,
179,2,2,8,1,
179,1,2,8,1,
180,3,2,8,0,
180,2,2,8,0,
180,1,2,8,0,
181,3,2,8,1,
181,2,2,8,1,
181,1,2,8,1,
182,3,2,8,1,
182,2,2,8,1,
182,1,2,8,1,
183,3,3,8,0,
183,2,3,8,0,
183,1,3,8,0,
184,3,3,8,0,
184,2,3,8,0,
184,1,3,8,0,
185,3,3,8,0,
185,2,3,8,0,
185,1,3,8,0,
186,3,3,8,0,
186,2,3,8,0,
186,1,3,8,0,
187,3,3,8,0,
187,2,3,8,0,
187,1,3,8,0,
188,3,3,8,0,
188,2,3,8,0,
188,1,3,8,0,
189,3,3,8,0,
189,2,3,8,0,
189,1,3,8,0,
190,3,3,8,0,
190,2,3,8,0,
190,1,3,8,0,
191,3,3,8,0,
191,2,3,8,0,
191,1,3,8,0,
192,3,3,8,0,
192,2,3,8,0,
192,1,3,8,0,
193,3,3,8,0,
193,2,3,8,0,
193,1,3,8,0,
194,3,2,8,0,
194,2,2,8,1,
194,1,2,8,0,
195,3,2,8,1,
195,2,2,8,0,
195,1,2,8,0,
196,3,2,8,0,
196,2,2,8,1,
196,1,2,8,0,
197,3,2,8,1,
197,2,2,8,1,
197,1,2,8,1,
198,3,2,8,0,
198,2,2,8,0,
198,1,2,8,0,
199,3,2,8,0,
199,2,2,8,0,
199,1,2,8,1,
200,3,3,8,0,
200,2,3,8,0,
200,1,3,8,0,
201,3,3,8,0,
201,2,3,8,0,
201,1,3,8,0,
202,3,3,8,0,
202,2,3,8,0,
202,1,3,8,0,
203,3,3,8,0,
203,2,3,8,0,
203,1,3,8,0,
204,3,6,0,1,
204,2,6,0,0,
204,1,6,0,0,
205,3,6,0,1,
205,2,6,0,0,
205,1,6,0,0,
206,3,6,0,1,
206,2,6,0,0,
206,1,6,0,0,
207,3,6,0,1,
207,2,6,0,0,
207,1,6,0,0,
208,3,6,0,1,
208,2,6,0,0,
208,1,6,0,0,
209,3,6,0,1,
209,2,6,0,0,
209,1,6,0,0,
210,3,6,0,1,
210,2,6,0,0,
210,1,6,0,0,
211,3,6,0,1,
211,2,6,0,0,
211,1,6,0,0,
212,3,6,2,1,
212,2,6,2,0,
212,1,6,2,0,
213,3,6,2,0,
213,2,6,2,0,
213,1,6,2,0,
214,3,6,2,0,
214,2,6,2,0,
214,1,6,2,0,
215,3,6,2,0,
215,2,6,2,0,
215,1,6,2,0,
216,3,6,2,0,
216,2,6,2,0,
216,1,6,2,0,
217,3,6,2,1,
217,2,6,2,0,
217,1,6,2,0,
218,3,6,2,0,
218,2,6,2,0,
218,1,6,2,0,
219,3,6,4,0,
219,2,6,4,0,
219,1,6,4,0,
220,3,6,4,0,
220,2,6,4,0,
220,1,6,4,0,
221,3,6,4,0,
221,2,6,4,0,
221,1,6,4,0,
222,3,6,4,0,
222,2,6,4,0,
222,1,6,4,0,
223,3,6,4,0,
223,2,6,4,0,
223,1,6,4,0,
224,3,6,4,0,
224,2,6,4,0,
224,1,6,4,0,
225,3,6,4,0,
225,2,6,4,0,
225,1,6,4,0,
226,3,6,4,0,
226,2,6,4,0,
226,1,6,4,0,
227,3,6,8,0,
227,2,6,8,0,
227,1,6,8,0,
228,3,6,8,0,
228,2,6,8,0,
228,1,6,8,0,
229,3,6,8,0,
229,2,6,8,0,
229,1,6,8,0,
230,3,6,8,0,
230,2,6,8,0,
230,1,6,8,0,
231,3,6,8,0,
231,2,6,8,0,
231,1,6,8,0,
232,3,6,8,0,
232,2,6,8,0,
232,1,6,8,0,
233,3,6,8,0,
233,2,6,8,0,
233,1,6,8,0,
234,3,6,8,0,
234,2,6,8,0,
234,1,6,8,0,
235,3,5,0,1,
235,2,5,0,1,
235,1,5,0,1,
236,3,5,0,1,
236,2,5,0,1,
236,1,5,0,1,
237,3,5,0,1,
237,2,5,0,0,
237,1,5,0,1,
238,3,5,0,1,
238,2,5,0,0,
238,1,5,0,0,
239,3,5,0,1,
239,2,5,0,1,
239,1,5,0,0,
240,3,5,0,1,
240,2,5,0,0,
240,1,5,0,0,
241,3,5,0,1,
241,2,5,0,1,
241,1,5,0,0,
242,3,5,0,1,
242,2,5,0,1,
242,1,5,0,0,
243,3,5,0,1,
243,2,5,0,1,
243,1,5,0,1,
244,3,5,0,1,
244,2,5,0,1,
244,1,5,0,0,
245,3,5,0,1,
245,2,5,0,1,
245,1,5,0,0,
246,3,5,2,1,
246,2,5,2,0,
246,1,5,2,1,
247,3,5,2,1,
247,2,5,2,0,
247,1,5,2,1,
248,3,5,2,0,
248,2,5,2,0,
248,1,5,2,1,
249,3,5,2,0,
249,2,5,2,0,
249,1,5,2,0,
250,3,5,2,1,
250,2,5,2,0,
250,1,5,2,0,
251,3,5,2,1,
251,2,5,2,1,
251,1,5,2,1,
252,3,5,2,1,
252,2,5,2,0,
252,1,5,2,0,
253,3,5,2,1,
253,2,5,2,0,
253,1,5,2,0,
254,3,5,2,0,
254,2,5,2,0,
254,1,5,2,0,
255,3,5,2,1,
255,2,5,2,1,
255,1,5,2,1,
256,3,5,2,1,
256,2,5,2,1,
256,1,5,2,1,
257,3,5,2,1,
257,2,5,2,1,
257,1,5,2,1,
258,3,5,4,0,
258,2,5,4,1,
258,1,5,4,0,
259,3,5,4,1,
259,2,5,4,0,
259,1,5,4,0,
260,3,5,4,0,
260,2,5,4,0,
260,1,5,4,0,
261,3,5,4,0,
261,2,5,4,0,
261,1,5,4,0,
262,3,5,4,0,
262,2,5,4,1,
262,1,5,4,0,
263,3,5,4,0,
263,2,5,4,1,
263,1,5,4,1,
264,3,5,4,1,
264,2,5,4,0,
264,1,5,4,0,
265,3,5,4,0,
265,2,5,4,0,
265,1,5,4,0,
266,3,5,4,0,
266,2,5,4,0,
266,1,5,4,0,
267,3,5,4,1,
267,2,5,4,1,
267,1,5,4,1,
268,3,5,4,0,
268,2,5,4,0,
268,1,5,4,0,
269,3,5,4,0,
269,2,5,4,0,
269,1,5,4,0,
270,3,5,8,0,
270,2,5,8,0,
270,1,5,8,0,
271,3,5,8,0,
271,2,5,8,0,
271,1,5,8,0,
272,3,5,8,0,
272,2,5,8,1,
272,1,5,8,0,
273,3,5,8,0,
273,2,5,8,0,
273,1,5,8,1,
274,3,5,8,0,
274,2,5,8,0,
274,1,5,8,0,
275,3,5,8,0,
275,2,5,8,0,
275,1,5,8,0,
276,3,5,8,0,
276,2,5,8,0,
276,1,5,8,0,
277,3,5,8,0,
277,2,5,8,0,
277,1,5,8,0,
278,3,5,8,1,
278,2,5,8,0,
278,1,5,8,1,
279,3,5,8,0,
279,2,5,8,0,
279,1,5,8,0,
280,3,5,8,0,
280,2,5,8,0,
280,1,5,8,0,
281,3,5,8,0,
281,2,5,8,0,
281,1,5,8,0,
282,3,4,0,0,
282,2,4,0,0,
282,1,4,0,0,
283,3,4,0,1,
283,2,4,0,0,
283,1,4,0,0,
284,3,4,0,1,
284,2,4,0,0,
284,1,4,0,0,
285,3,4,0,0,
285,2,4,0,0,
285,1,4,0,0,
286,3,4,0,1,
286,2,4,0,0,
286,1,4,0,0,
287,3,4,0,0,
287,2,4,0,0,
287,1,4,0,0,
288,3,4,0,0,
288,2,4,0,0,
288,1,4,0,0,
289,3,4,0,1,
289,2,4,0,0,
289,1,4,0,0,
290,3,4,0,0,
290,2,4,0,0,
290,1,4,0,0,
291,3,4,0,0,
291,2,4,0,0,
291,1,4,0,0,
292,3,4,0,1,
292,2,4,0,0,
292,1,4,0,0,
293,3,4,0,1,
293,2,4,0,0,
293,1,4,0,0,
294,3,4,2,0,
294,2,4,2,0,
294,1,4,2,0,
295,3,4,2,0,
295,2,4,2,0,
295,1,4,2,0,
296,3,4,2,0,
296,2,4,2,0,
296,1,4,2,0,
297,3,4,2,0,
297,2,4,2,0,
297,1,4,2,0,
298,3,4,2,0,
298,2,4,2,0,
298,1,4,2,0,
299,3,4,2,0,
299,2,4,2,0,
299,1,4,2,0,
300,3,4,2,0,
300,2,4,2,0,
300,1,4,2,0,
301,3,4,2,1,
301,2,4,2,0,
301,1,4,2,0,
302,3,4,2,0,
302,2,4,2,0,
302,1,4,2,0,
303,3,4,2,0,
303,2,4,2,0,
303,1,4,2,0,
304,3,4,2,0,
304,2,4,2,0,
304,1,4,2,0,
305,3,4,2,0,
305,2,4,2,0,
305,1,4,2,0,
306,3,4,4,0,
306,2,4,4,0,
306,1,4,4,0,
307,3,4,4,0,
307,2,4,4,0,
307,1,4,4,0,
308,3,4,4,0,
308,2,4,4,0,
308,1,4,4,0,
309,3,4,4,0,
309,2,4,4,0,
309,1,4,4,0,
310,3,4,4,0,
310,2,4,4,0,
310,1,4,4,0,
311,3,4,4,0,
311,2,4,4,0,
311,1,4,4,0,
312,3,4,4,0,
312,2,4,4,0,
312,1,4,4,0,
313,3,4,4,0,
313,2,4,4,0,
313,1,4,4,0,
314,3,4,4,0,
314,2,4,4,0,
314,1,4,4,0,
315,3,4,4,0,
315,2,4,4,0,
315,1,4,4,0,
316,3,4,4,0,
316,2,4,4,0,
316,1,4,4,0,
317,3,4,8,0,
317,2,4,8,0,
317,1,4,8,0,
318,3,4,8,0,
318,2,4,8,0,
318,1,4,8,0,
319,3,4,8,0,
319,2,4,8,0,
319,1,4,8,0,
320,3,4,8,0,
320,2,4,8,0,
320,1,4,8,0,
321,3,4,8,0,
321,2,4,8,0,
321,1,4,8,0,
322,3,4,8,0,
322,2,4,8,0,
322,1,4,8,0,
323,3,4,8,0,
323,2,4,8,0,
323,1,4,8,0,
324,3,4,8,0,
324,2,4,8,0,
324,1,4,8,0,
325,3,4,8,0,
325,2,4,8,0,
325,1,4,8,0,
326,3,4,8,0,
326,2,4,8,0,
326,1,4,8,0,
327,3,4,8,0,
327,2,4,8,0,
327,1,4,8,0,
328,3,4,8,0,
328,2,4,8,0,
328,1,4,8,0),.Dim=c(960,5))
)
