list(
nObs=968,
nInsect=323,
nSpp=3,
Y=structure(.Data=c(
64,1,3,2,6.4125,4,1,
64,1,2,2,6.4125,4,1,
64,1,1,2,6.4125,4,1,
65,1,3,2,6.4125,4,0,
65,1,2,2,6.4125,4,0,
65,1,1,2,6.4125,4,0,
66,1,3,2,6.4125,4,0,
66,1,2,2,6.4125,4,0,
66,1,1,2,6.4125,4,0,
67,1,3,2,7.1243,8,0,
67,1,2,2,7.1243,8,0,
67,1,1,2,7.1243,8,0,
68,1,3,2,7.1243,8,0,
68,1,2,2,7.1243,8,0,
68,1,1,2,7.1243,8,0,
69,1,3,2,7.1243,8,0,
69,1,2,2,7.1243,8,1,
69,1,1,2,7.1243,8,0,
70,1,3,2,7.1243,8,0,
70,1,2,2,7.1243,8,0,
70,1,1,2,7.1243,8,1,
71,1,3,2,6.7244,8,0,
71,1,2,2,6.7244,8,0,
71,1,1,2,6.7244,8,0,
72,1,3,2,6.7244,8,0,
72,1,2,2,6.7244,8,0,
72,1,1,2,6.7244,8,0,
73,1,3,2,6.7244,8,0,
73,1,2,2,6.7244,8,0,
73,1,1,2,6.7244,8,0,
74,1,3,2,6.7244,8,0,
74,1,2,2,6.7244,8,0,
74,1,1,2,6.7244,8,0,
75,1,3,2,6.4125,8,1,
75,1,2,2,6.4125,8,0,
75,1,1,2,6.4125,8,1,
76,1,3,2,6.4125,8,0,
76,1,2,2,6.4125,8,0,
76,1,1,2,6.4125,8,0,
77,1,3,2,6.4125,8,0,
77,1,2,2,6.4125,8,0,
77,1,1,2,6.4125,8,0,
78,1,3,2,6.4125,8,0,
78,1,2,2,6.4125,8,0,
78,1,1,2,6.4125,8,0,
79,1,3,1,2.2944,0,0,
79,1,2,1,2.2944,0,0,
79,1,1,1,2.2944,0,0,
80,1,3,1,2.2944,0,1,
80,1,2,1,2.2944,0,0,
80,1,1,1,2.2944,0,0,
81,1,3,1,2.2944,0,1,
81,1,2,1,2.2944,0,0,
81,1,1,1,2.2944,0,0,
82,1,3,1,2.2944,0,0,
82,1,2,1,2.2944,0,0,
82,1,1,1,2.2944,0,0,
83,1,3,1,2.879,0,1,
83,1,2,1,2.879,0,0,
83,1,1,1,2.879,0,0,
84,1,3,1,2.879,0,0,
84,1,2,1,2.879,0,0,
84,1,1,1,2.879,0,0,
85,1,3,1,2.879,0,0,
85,1,2,1,2.879,0,0,
85,1,1,1,2.879,0,0,
86,1,3,1,2.879,0,1,
86,1,2,1,2.879,0,0,
86,1,1,1,2.879,0,0,
87,1,3,1,1.0402,0,0,
87,1,2,1,1.0402,0,0,
87,1,1,1,1.0402,0,0,
88,1,3,1,1.0402,0,0,
88,1,2,1,1.0402,0,0,
88,1,1,1,1.0402,0,0,
89,1,3,1,1.0402,0,1,
89,1,2,1,1.0402,0,0,
89,1,1,1,1.0402,0,0,
90,1,3,1,1.0402,0,1,
90,1,2,1,1.0402,0,0,
90,1,1,1,1.0402,0,0,
91,1,3,1,2.2944,2,0,
91,1,2,1,2.2944,2,0,
91,1,1,1,2.2944,2,0,
92,1,3,1,2.2944,2,0,
92,1,2,1,2.2944,2,0,
92,1,1,1,2.2944,2,0,
93,1,3,1,2.2944,2,0,
93,1,2,1,2.2944,2,0,
93,1,1,1,2.2944,2,0,
94,1,3,1,2.2944,2,0,
94,1,2,1,2.2944,2,0,
94,1,1,1,2.2944,2,0,
95,1,3,1,2.879,2,0,
95,1,2,1,2.879,2,0,
95,1,1,1,2.879,2,0,
96,1,3,1,2.879,2,0,
96,1,2,1,2.879,2,0,
96,1,1,1,2.879,2,0,
97,1,3,1,2.879,2,0,
97,1,2,1,2.879,2,0,
97,1,1,1,2.879,2,0,
98,1,3,1,2.879,2,1,
98,1,2,1,2.879,2,0,
98,1,1,1,2.879,2,0,
99,1,3,1,1.0402,2,0,
99,1,2,1,1.0402,2,0,
99,1,1,1,1.0402,2,0,
100,1,3,1,1.0402,2,0,
100,1,2,1,1.0402,2,0,
100,1,1,1,1.0402,2,0,
101,1,3,1,1.0402,2,0,
101,1,2,1,1.0402,2,0,
101,1,1,1,1.0402,2,0,
102,1,3,1,1.0402,2,0,
102,1,2,1,1.0402,2,0,
102,1,1,1,1.0402,2,0,
103,1,3,1,2.2944,4,0,
103,1,2,1,2.2944,4,0,
103,1,1,1,2.2944,4,0,
104,1,3,1,2.2944,4,0,
104,1,2,1,2.2944,4,0,
104,1,1,1,2.2944,4,0,
105,1,3,1,2.2944,4,0,
105,1,2,1,2.2944,4,0,
105,1,1,1,2.2944,4,0,
106,1,3,1,2.2944,4,0,
106,1,2,1,2.2944,4,0,
106,1,1,1,2.2944,4,0,
107,1,3,1,2.879,4,0,
107,1,2,1,2.879,4,0,
107,1,1,1,2.879,4,0,
108,1,3,1,2.879,4,0,
108,1,2,1,2.879,4,0,
108,1,1,1,2.879,4,0,
109,1,3,1,2.879,4,0,
109,1,2,1,2.879,4,0,
109,1,1,1,2.879,4,0,
110,1,3,1,2.879,4,0,
110,1,2,1,2.879,4,0,
110,1,1,1,2.879,4,0,
111,1,3,1,1.0402,4,0,
111,1,2,1,1.0402,4,0,
111,1,1,1,1.0402,4,0,
112,1,3,1,1.0402,4,0,
112,1,2,1,1.0402,4,0,
112,1,1,1,1.0402,4,0,
113,1,3,1,1.0402,4,0,
113,1,2,1,1.0402,4,0,
113,1,1,1,1.0402,4,0,
114,1,3,1,2.2944,8,0,
114,1,2,1,2.2944,8,0,
114,1,1,1,2.2944,8,0,
115,1,3,1,2.2944,8,0,
115,1,2,1,2.2944,8,0,
115,1,1,1,2.2944,8,0,
116,1,3,1,2.2944,8,0,
116,1,2,1,2.2944,8,0,
116,1,1,1,2.2944,8,0,
117,1,3,1,2.2944,8,0,
117,1,2,1,2.2944,8,0,
117,1,1,1,2.2944,8,0,
118,1,3,1,2.879,8,0,
118,1,2,1,2.879,8,0,
118,1,1,1,2.879,8,0,
119,1,3,1,2.879,8,0,
119,1,2,1,2.879,8,0,
119,1,1,1,2.879,8,0,
120,1,3,1,2.879,8,0,
120,1,2,1,2.879,8,0,
120,1,1,1,2.879,8,0,
121,1,3,1,2.879,8,0,
121,1,2,1,2.879,8,0,
121,1,1,1,2.879,8,0,
122,1,3,1,1.0402,8,0,
122,1,2,1,1.0402,8,0,
122,1,1,1,1.0402,8,0,
123,1,3,1,1.0402,8,0,
123,1,2,1,1.0402,8,0,
123,1,1,1,1.0402,8,0,
124,1,3,1,1.0402,8,0,
124,1,2,1,1.0402,8,0,
124,1,1,1,1.0402,8,0,
125,1,3,1,1.0402,8,0,
125,1,2,1,1.0402,8,0,
125,1,1,1,1.0402,8,0,
126,2,3,3,2.2944,0,1,
126,2,2,3,2.2944,0,0,
126,2,1,3,2.2944,0,0,
127,2,3,3,2.2944,0,1,
127,2,2,3,2.2944,0,0,
127,2,1,3,2.2944,0,0,
128,2,3,3,2.2944,0,1,
128,2,2,3,2.2944,0,0,
128,2,1,3,2.2944,0,0,
129,2,3,3,2.2944,0,1,
129,2,2,3,2.2944,0,0,
129,2,1,3,2.2944,0,0,
130,2,3,3,2.879,0,1,
130,2,2,3,2.879,0,0,
130,2,1,3,2.879,0,0,
131,2,3,3,2.879,0,1,
131,2,2,3,2.879,0,0,
131,2,1,3,2.879,0,0,
132,2,3,3,2.879,0,1,
132,2,2,3,2.879,0,0,
132,2,1,3,2.879,0,0,
133,2,3,3,2.879,0,1,
133,2,2,3,2.879,0,0,
133,2,1,3,2.879,0,0,
134,2,3,3,2.2944,2,0,
134,2,2,3,2.2944,2,0,
134,2,1,3,2.2944,2,0,
135,2,3,3,2.2944,2,0,
135,2,2,3,2.2944,2,0,
135,2,1,3,2.2944,2,0,
136,2,3,3,2.2944,2,0,
136,2,2,3,2.2944,2,0,
136,2,1,3,2.2944,2,0,
137,2,3,3,2.2944,2,0,
137,2,2,3,2.2944,2,0,
137,2,1,3,2.2944,2,0,
138,2,3,3,2.879,2,1,
138,2,2,3,2.879,2,0,
138,2,1,3,2.879,2,0,
139,2,3,3,2.879,2,1,
139,2,2,3,2.879,2,0,
139,2,1,3,2.879,2,0,
140,2,3,3,2.879,2,1,
140,2,2,3,2.879,2,0,
140,2,1,3,2.879,2,0,
141,2,3,3,2.879,2,1,
141,2,2,3,2.879,2,0,
141,2,1,3,2.879,2,0,
142,2,3,3,2.2944,4,0,
142,2,2,3,2.2944,4,0,
142,2,1,3,2.2944,4,0,
143,2,3,3,2.2944,4,0,
143,2,2,3,2.2944,4,0,
143,2,1,3,2.2944,4,0,
144,2,3,3,2.2944,4,0,
144,2,2,3,2.2944,4,0,
144,2,1,3,2.2944,4,0,
145,2,3,3,2.2944,4,0,
145,2,2,3,2.2944,4,0,
145,2,1,3,2.2944,4,0,
146,2,3,3,2.879,4,0,
146,2,2,3,2.879,4,0,
146,2,1,3,2.879,4,0,
147,2,3,3,2.879,4,1,
147,2,2,3,2.879,4,0,
147,2,1,3,2.879,4,0,
148,2,3,3,2.879,4,1,
148,2,2,3,2.879,4,0,
148,2,1,3,2.879,4,0,
149,2,3,3,2.879,4,0,
149,2,2,3,2.879,4,0,
149,2,1,3,2.879,4,0,
150,2,3,3,2.2944,8,0,
150,2,2,3,2.2944,8,0,
150,2,1,3,2.2944,8,0,
151,2,3,3,2.2944,8,0,
151,2,2,3,2.2944,8,0,
151,2,1,3,2.2944,8,0,
152,2,3,3,2.2944,8,0,
152,2,2,3,2.2944,8,0,
152,2,1,3,2.2944,8,0,
153,2,3,3,2.2944,8,0,
153,2,2,3,2.2944,8,0,
153,2,1,3,2.2944,8,0,
154,2,3,3,2.879,8,0,
154,2,2,3,2.879,8,0,
154,2,1,3,2.879,8,0,
155,2,3,3,2.879,8,0,
155,2,2,3,2.879,8,0,
155,2,1,3,2.879,8,0,
156,2,3,3,2.879,8,0,
156,2,2,3,2.879,8,0,
156,2,1,3,2.879,8,0,
157,2,3,3,2.879,8,0,
157,2,2,3,2.879,8,0,
157,2,1,3,2.879,8,0,
158,2,3,2,5.3928,0,0,
158,2,2,2,5.3928,0,0,
158,2,1,2,5.3928,0,0,
159,2,3,2,5.3928,0,1,
159,2,2,2,5.3928,0,1,
159,2,1,2,5.3928,0,1,
160,2,3,2,5.3928,0,1,
160,2,2,2,5.3928,0,1,
160,2,1,2,5.3928,0,1,
161,2,3,2,5.3928,0,1,
161,2,2,2,5.3928,0,1,
161,2,1,2,5.3928,0,1,
162,2,3,2,5.3928,2,1,
162,2,2,2,5.3928,2,1,
162,2,1,2,5.3928,2,0,
163,2,3,2,5.3928,2,1,
163,2,2,2,5.3928,2,1,
163,2,1,2,5.3928,2,0,
164,2,3,2,5.3928,2,0,
164,2,2,2,5.3928,2,1,
164,2,1,2,5.3928,2,0,
165,2,3,2,5.3928,2,1,
165,2,2,2,5.3928,2,1,
165,2,1,2,5.3928,2,1,
166,2,3,2,5.3928,4,1,
166,2,2,2,5.3928,4,1,
166,2,1,2,5.3928,4,0,
167,2,3,2,5.3928,4,0,
167,2,2,2,5.3928,4,1,
167,2,1,2,5.3928,4,0,
168,2,3,2,5.3928,4,1,
168,2,2,2,5.3928,4,1,
168,2,1,2,5.3928,4,0,
169,2,3,2,5.3928,4,1,
169,2,2,2,5.3928,4,1,
169,2,1,2,5.3928,4,0,
170,2,3,2,5.3928,8,1,
170,2,2,2,5.3928,8,0,
170,2,1,2,5.3928,8,0,
171,2,3,2,5.3928,8,0,
171,2,2,2,5.3928,8,0,
171,2,1,2,5.3928,8,0,
172,2,3,2,5.3928,8,0,
172,2,2,2,5.3928,8,0,
172,2,1,2,5.3928,8,0,
173,2,3,2,5.3928,8,0,
173,2,2,2,5.3928,8,0,
173,2,1,2,5.3928,8,1,
174,2,3,1,2.2944,0,0,
174,2,2,1,2.2944,0,0,
174,2,1,1,2.2944,0,0,
175,2,3,1,2.2944,0,0,
175,2,2,1,2.2944,0,0,
175,2,1,1,2.2944,0,0,
176,2,3,1,2.2944,0,0,
176,2,2,1,2.2944,0,0,
176,2,1,1,2.2944,0,0,
177,2,3,1,2.2944,0,0,
177,2,2,1,2.2944,0,0,
177,2,1,1,2.2944,0,0,
178,2,3,1,2.879,0,0,
178,2,2,1,2.879,0,0,
178,2,1,1,2.879,0,0,
179,2,3,1,2.879,0,0,
179,2,2,1,2.879,0,0,
179,2,1,1,2.879,0,0,
180,2,3,1,2.879,0,1,
180,2,2,1,2.879,0,0,
180,2,1,1,2.879,0,0,
181,2,3,1,2.879,0,0,
181,2,2,1,2.879,0,0,
181,2,1,1,2.879,0,0,
182,2,3,1,1.0402,0,0,
182,2,2,1,1.0402,0,0,
182,2,1,1,1.0402,0,0,
183,2,3,1,1.0402,0,1,
183,2,2,1,1.0402,0,0,
183,2,1,1,1.0402,0,0,
184,2,3,1,1.0402,0,1,
184,2,2,1,1.0402,0,0,
184,2,1,1,1.0402,0,0,
185,2,3,1,1.0402,0,1,
185,2,2,1,1.0402,0,0,
185,2,1,1,1.0402,0,0,
186,2,3,1,2.879,2,0,
186,2,2,1,2.879,2,0,
186,2,1,1,2.879,2,0,
187,2,3,1,2.879,2,0,
187,2,2,1,2.879,2,0,
187,2,1,1,2.879,2,0,
188,2,3,1,2.879,2,0,
188,2,2,1,2.879,2,0,
188,2,1,1,2.879,2,0,
189,2,3,1,2.879,2,0,
189,2,2,1,2.879,2,0,
189,2,1,1,2.879,2,0,
190,2,3,1,2.879,4,0,
190,2,2,1,2.879,4,0,
190,2,1,1,2.879,4,0,
191,2,3,1,2.879,4,0,
191,2,2,1,2.879,4,0,
191,2,1,1,2.879,4,0,
192,2,3,1,2.879,4,0,
192,2,2,1,2.879,4,0,
192,2,1,1,2.879,4,0,
193,2,3,1,2.879,4,0,
193,2,1,1,2.879,4,0,
194,2,3,1,2.879,8,0,
194,2,2,1,2.879,8,0,
194,2,1,1,2.879,8,0,
195,2,3,1,2.879,8,0,
195,2,2,1,2.879,8,0,
195,2,1,1,2.879,8,0,
196,2,3,1,2.879,8,0,
196,2,2,1,2.879,8,0,
196,2,1,1,2.879,8,0,
197,2,3,1,2.879,8,0,
197,2,2,1,2.879,8,0,
197,2,1,1,2.879,8,0,
198,3,3,3,2.2204,0,0,
198,3,2,3,2.2204,0,0,
198,3,1,3,2.2204,0,0,
199,3,3,3,2.2204,0,0,
199,3,2,3,2.2204,0,0,
199,3,1,3,2.2204,0,0,
200,3,3,3,2.2204,0,1,
200,3,2,3,2.2204,0,0,
200,3,1,3,2.2204,0,0,
201,3,3,3,2.2204,0,1,
201,3,2,3,2.2204,0,0,
201,3,1,3,2.2204,0,0,
202,3,3,3,2.2275,0,0,
202,3,2,3,2.2275,0,0,
202,3,1,3,2.2275,0,0,
203,3,3,3,2.2275,0,1,
203,3,2,3,2.2275,0,0,
203,3,1,3,2.2275,0,0,
204,3,3,3,2.2275,0,0,
204,3,2,3,2.2275,0,0,
204,3,1,3,2.2275,0,0,
205,3,3,3,2.2275,0,0,
205,3,2,3,2.2275,0,0,
205,3,1,3,2.2275,0,0,
206,3,3,3,2.2204,2,0,
206,3,2,3,2.2204,2,0,
206,3,1,3,2.2204,2,0,
207,3,3,3,2.2204,2,0,
207,3,2,3,2.2204,2,0,
207,3,1,3,2.2204,2,0,
208,3,3,3,2.2204,2,0,
208,3,2,3,2.2204,2,0,
208,3,1,3,2.2204,2,0,
209,3,3,3,2.2204,2,0,
209,3,2,3,2.2204,2,0,
209,3,1,3,2.2204,2,0,
210,3,3,3,2.2275,2,0,
210,3,2,3,2.2275,2,0,
210,3,1,3,2.2275,2,0,
211,3,3,3,2.2275,2,0,
211,3,2,3,2.2275,2,0,
211,3,1,3,2.2275,2,0,
212,3,3,3,2.2275,2,0,
212,3,2,3,2.2275,2,0,
212,3,1,3,2.2275,2,0,
213,3,3,3,2.2275,2,0,
213,3,2,3,2.2275,2,0,
213,3,1,3,2.2275,2,0,
214,3,3,3,2.2204,4,0,
214,3,2,3,2.2204,4,0,
214,3,1,3,2.2204,4,0,
215,3,3,3,2.2204,4,0,
215,3,2,3,2.2204,4,0,
215,3,1,3,2.2204,4,0,
216,3,3,3,2.2204,4,0,
216,3,2,3,2.2204,4,0,
216,3,1,3,2.2204,4,0,
217,3,3,3,2.2204,4,0,
217,3,2,3,2.2204,4,0,
217,3,1,3,2.2204,4,0,
218,3,3,3,2.2275,4,0,
218,3,2,3,2.2275,4,0,
218,3,1,3,2.2275,4,0,
219,3,3,3,2.2275,4,0,
219,3,2,3,2.2275,4,0,
219,3,1,3,2.2275,4,0,
220,3,3,3,2.2275,4,0,
220,3,2,3,2.2275,4,0,
220,3,1,3,2.2275,4,0,
221,3,3,3,2.2275,4,0,
221,3,2,3,2.2275,4,0,
221,3,1,3,2.2275,4,0,
222,3,3,3,2.2204,8,0,
222,3,2,3,2.2204,8,0,
222,3,1,3,2.2204,8,0,
223,3,3,3,2.2204,8,0,
223,3,2,3,2.2204,8,0,
223,3,1,3,2.2204,8,0,
224,3,3,3,2.2204,8,0,
224,3,2,3,2.2204,8,0,
224,3,1,3,2.2204,8,0,
225,3,3,3,2.2204,8,0,
225,3,2,3,2.2204,8,0,
225,3,1,3,2.2204,8,0,
226,3,3,3,2.2275,8,0,
226,3,2,3,2.2275,8,0,
226,3,1,3,2.2275,8,0,
227,3,3,3,2.2275,8,0,
227,3,2,3,2.2275,8,0,
227,3,1,3,2.2275,8,0,
228,3,3,3,2.2275,8,0,
228,3,2,3,2.2275,8,0,
228,3,1,3,2.2275,8,0,
229,3,3,3,2.2275,8,0,
229,3,2,3,2.2275,8,0,
229,3,1,3,2.2275,8,0,
230,3,3,2,5.7487,0,1,
230,3,2,2,5.7487,0,0,
230,3,1,2,5.7487,0,0,
231,3,3,2,5.7487,0,1,
231,3,2,2,5.7487,0,1,
231,3,1,2,5.7487,0,0,
232,3,3,2,5.7487,0,1,
232,3,2,2,5.7487,0,0,
232,3,1,2,5.7487,0,0,
233,3,3,2,6.4246,0,0,
233,3,2,2,6.4246,0,0,
233,3,1,2,6.4246,0,0,
234,3,3,2,6.4246,0,1,
234,3,2,2,6.4246,0,0,
234,3,1,2,6.4246,0,0,
235,3,3,2,6.4246,0,0,
235,3,2,2,6.4246,0,0,
235,3,1,2,6.4246,0,0,
236,3,3,2,6.4246,0,0,
236,3,2,2,6.4246,0,0,
236,3,1,2,6.4246,0,0,
237,3,3,2,6.9202,0,1,
237,3,2,2,6.9202,0,0,
237,3,1,2,6.9202,0,0,
238,3,3,2,6.9202,0,1,
238,3,2,2,6.9202,0,0,
238,3,1,2,6.9202,0,0,
239,3,3,2,6.9202,0,1,
239,3,2,2,6.9202,0,0,
239,3,1,2,6.9202,0,0,
240,3,3,2,6.9202,0,1,
240,3,2,2,6.9202,0,1,
240,3,1,2,6.9202,0,0,
241,3,3,2,5.7487,2,0,
241,3,2,2,5.7487,2,0,
241,3,1,2,5.7487,2,1,
242,3,3,2,5.7487,2,1,
242,3,2,2,5.7487,2,0,
242,3,1,2,5.7487,2,0,
243,3,3,2,5.7487,2,0,
243,3,2,2,5.7487,2,0,
243,3,1,2,5.7487,2,0,
244,3,3,2,5.7487,2,0,
244,3,2,2,5.7487,2,0,
244,3,1,2,5.7487,2,0,
245,3,3,2,6.4246,2,0,
245,3,2,2,6.4246,2,0,
245,3,1,2,6.4246,2,0,
246,3,3,2,6.4246,2,0,
246,3,2,2,6.4246,2,0,
246,3,1,2,6.4246,2,0,
247,3,3,2,6.4246,2,0,
247,3,2,2,6.4246,2,0,
247,3,1,2,6.4246,2,0,
248,3,3,2,6.4246,2,0,
248,3,2,2,6.4246,2,0,
248,3,1,2,6.4246,2,0,
249,3,3,2,6.9202,2,0,
249,3,2,2,6.9202,2,0,
249,3,1,2,6.9202,2,0,
250,3,3,2,6.9202,2,0,
250,3,2,2,6.9202,2,0,
250,3,1,2,6.9202,2,0,
251,3,3,2,6.9202,2,0,
251,3,2,2,6.9202,2,0,
251,3,1,2,6.9202,2,0,
252,3,3,2,6.9202,2,1,
252,3,2,2,6.9202,2,0,
252,3,1,2,6.9202,2,0,
253,3,3,2,5.7487,4,0,
253,3,2,2,5.7487,4,0,
253,3,1,2,5.7487,4,0,
254,3,3,2,5.7487,4,0,
254,3,2,2,5.7487,4,0,
254,3,1,2,5.7487,4,1,
255,3,3,2,5.7487,4,0,
255,3,2,2,5.7487,4,0,
255,3,1,2,5.7487,4,0,
256,3,3,2,5.7487,4,0,
256,3,2,2,5.7487,4,0,
256,3,1,2,5.7487,4,1,
257,3,3,2,6.4246,4,0,
257,3,2,2,6.4246,4,0,
257,3,1,2,6.4246,4,0,
258,3,3,2,6.4246,4,0,
258,3,2,2,6.4246,4,0,
258,3,1,2,6.4246,4,0,
259,3,3,2,6.4246,4,0,
259,3,2,2,6.4246,4,0,
259,3,1,2,6.4246,4,0,
260,3,3,2,6.4246,4,0,
260,3,2,2,6.4246,4,0,
260,3,1,2,6.4246,4,0,
261,3,3,2,6.9202,8,0,
261,3,2,2,6.9202,8,0,
261,3,1,2,6.9202,8,0,
262,3,3,2,6.9202,8,0,
